ALBACETE	ALBACETE	ALBACETE	2007	AVENIDA_0,_48	D	-1886278	39021778	1149	0	0	1219	0	1049	0	0	0	0	0	0	0	0	0	0	0	ABOIL	P	dm	"L-V:_07:00-21:00;_S-D:_09:00-14:00"	Sin_datos	
ALBACETE	ALBACETE	ALBACETE	2080	POLIGONO_Nº_71,_PARCELA_678,_PARAJE_HONDO_DE_LA_MORENA_S/N,_S/N	D	-1823639	38969361	1199	0	0	1329	0	1119	1199	0	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L-D:_07:00-23:00	L-D:_07:00-23:00_(A)	
ALBACETE	ALBACETE	ALBACETE	2080	AUTOVIA_A-30_KM_239,4	D	-193325	39059806	1259	0	0	1384	0	1179	1239	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_07:00-23:00	Sin_datos	
ALBACETE	ALBACETE	ALBACETE	2080	AUTOVIA_A-30_KM_239,4	I	-1933056	39060528	1259	0	0	1384	0	1169	1229	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_24H	L-D:_24H_(A)	
ALBACETE	ALBACETE	ALBACETE	2080	CARRETERA_DE_LAS_PEÑAS_KM_0+238_KM_0,238	I	-1873194	38970778	1169	0	0	0	0	1079	0	0	0	0	0	0	0	0	0	0	0	AREA_LOS_LLANOS	P	dm	L-D:_07:00-22:00	L-D:_07:00-22:00_(A)	
ALBACETE	ALCADOZO	ALCADOZO	2124	CM-3203_km_41,9	I	-1978917	38646833	1229	0	0	0	0	1149	1199	799	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L-D:_07:00-21:30	L-D:_07:00-21:30_(A)	
ALBACETE	ALCALÁ_DEL_JÚCAR	ALCALA_DEL_JUCAR	2210	CARRETERA_CM-3201_47,1_KM_47,1	D	-1433222	39203167	1209	0	0	0	0	1099	0	0	0	0	0	0	0	0	0	0	0	EL_JUCAR	P	dm	L:_08:00-20:00	Sin_datos	
ALBACETE	ALCARAZ	ALCARAZ	2300	CR_N-322_276,5	D	-2492222	38673111	1189	0	0	1299	0	1089	1139	0	0	0	0	0	0	0	0	0	0	CAMPSA	P	dm	L-D:_07:00-22:00	L-D:_07:00-22:00_(A)	
ALBACETE	ALCARAZ	JARDIN_(EL)	2330	CARRETERA_322_KM_302	I	-2327639	38808528	1259	0	1,299	0	0	1149	1199	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-V:_07:00-17:00	L-V:_07:00-17:00_(A)	
ALBACETE	ALMANSA	ALMANSA	2640	CL_AVDA_DE_AYORA,_SN_A	D	-1100528	38874583	1259	0	0	1379	0	1169	1269	0	0	0	0	0	0	699	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	ALMANSA	ALMANSA	2640	CARRETERA_N-430_BADAJOZ_A_VALENCIA_KM_594	D	-1027694	38850278	1159	0	0	0	0	1069	0	689	0	0	0	0	0	0	0	0	0	GASOLINERA_LOW_COST_PENADES	P	dm	L-D:_24H	L-D:_24H_(A)	
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA_CIRCUNVALACION,_26	N	-108475	38859944	1264	0	1,324	0	0	1154	1214	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA_MADRID,_11	N	-1108	38871556	1264	0	1,324	0	0	1154	1214	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-V:_07:00-19:00	L-V:_07:00-19:00_(A)	
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA_CIRCUNVALACION,_9	N	-1098889	38879167	1264	0	0	1389	0	1154	1214	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	ALMANSA	ALMANSA	2640	AUTOVIA_A-31_KM_140	D	-117575	38875028	1249	0	0	1389	0	1139	1219	0	0	0	0	0	0	0	0	0	0	SHELL	P	OM	L-D:_07:00-23:00	L-D:_07:00-23:00_(A)	
ALBACETE	ALMANSA	ALMANSA	2640	AUTOVIA_A-31_KM_143,350	I	-1143722	38878278	1259	0	0	1384	0	115	121	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA_CIRCUNVALACION,_17	N	-1089278	38874083	0	0	0	0	0	1059	0	0	0	0	0	0	0	0	0	0	0	GASÓLEOS_S_ALMANSA	P	dm	L-D:_24H	L-D:_24H_(A)	
ALBACETE	ALMANSA	ALMANSA	2640	CALLE_INFANTE_DON_JUAN_MANUEL,_4	D	-110125	38874583	1159	0	0	0	0	1069	0	0	0	0	0	0	0	0	0	0	0	QUALITY_ALMANSA	P	dm	L-D:_24H	"L-J:_00:00-08:00_(D),_08:00-21:30_(P),_21:30-23:59_(D);_V:_00:00-08:00_(D),_08:00-22:00_(P),_22:00-23:59_(D);_S-D:_00:00-09:30_(D),_09:30-14:30_(P),_14:30-23:59_(D)"	
ALBACETE	ALPERA	ALPERA	2690	BONETE,_S/Nº	N	-1236552	38958875	1055	0	0	0	0	994	0	57	0	0	0	0	0	0	0	0	0	COOPERATIVA_SANTA_CRUZ_DE_ALPERA	P	dm	L-D:_24H	L-D:_24H_(A)	
ALBACETE	BONETE	BONETE	2691	CR_N-430,_566,3	I	-1331611	38876111	1259	0	0	1379	0	1179	1239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	BONETE	BONETE	2691	AUTOVIA_A-31_KM_126	D	-13315	38875861	1259	0	0	1379	0	1179	1239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	BONILLO_(EL)	BONILLO_(EL)	2610	CALLE_CARRETERA_MUNERA,_2	D	-2535056	38953361	1239	0	0	1359	0	1139	1209	841	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	S-D:_07:00-15:00	S-D:_07:00-15:00_(A)	
ALBACETE	CASAS_DE_JUAN_NÚÑEZ	CASAS_DE_JUAN_NUÑEZ	2151	AVDA_ALBACETE,_33	D	-1560857	39100792	1199	0	0	0	0	1119	0	595	0	0	0	0	0	0	0	0	0	GASOLINERAS_DEL_REY	P	dm	L-D:_07:00-23:00	L-D:_07:00-23:00_(A)	
ALBACETE	CASAS-IBÁÑEZ	CASAS-IBAÑEZ	2200	CARRETERA_ALBACETE_KM_94	I	-1477806	39283944	1239	0	0	1369	0	1149	1209	699	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L-D:_07:00-21:00	L-D:_07:00-21:00_(A)	
ALBACETE	CAUDETE	CAUDETE	2660	AUTOVIA_A-31_KM_172	D	-933861	38721917	1259	0	0	1401	0	1139	1229	0	0	0	0	0	0	0	0	0	0	BP_OIL	P	dm	L-V:_07:00-15:00	Sin_datos	
ALBACETE	CAUDETE	CAUDETE	2660	AVENIDA_VALENCIA_DE,_16	N	-982111	38708944	1249	0	0	1391	0	1129	1199	0	0	0	0	0	0	0	0	0	0	GALP	P	dm	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	CAUDETE	CAUDETE	2660	CR_N-344_DIRCVALENCIA,_KM__1183	N	-943	38727472	1279	0	0	1421	0	115	1239	0	0	0	0	0	0	0	0	0	0	BP_PARGA_I_PETROL_BAS_BEL	P	dm	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	CAUDETE	CAUDETE	2660	CARRETERA_N-344_KM_114,500	I	-974778	38710861	0	0	0	0	0	1044	0	634	0	0	0	0	0	0	0	0	0	TRANSPORTES_CAUDETE	P	dm	L-D:_24H	L-D:_24H_(A)	
ALBACETE	CAUDETE	CAUDETE	2660	CARRETERA_D-12_ESTACION_KM_32	D	-971639	38711694	1169	0	0	0	0	1049	0	669	0	0	0	0	0	0	0	0	0	VILA_Y_FAYOS_	P	dm	L-D:_24H	L-D:_24H_(A)	
ALBACETE	CAUDETE	CAUDETE	2660	CR_N-330,_71,4	I	-955833	38756417	1259	0	0	1379	0	1179	1239	809	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)	
ALBACETE	CHINCHILLA_DE_MONTE-ARAGÓN	CHINCHILLA_DE_MONTE-ARAGO	2520	AUTOVIA_A-31_KM_86	D	-1758	38937583	1259	0	0	1389	0	1179	1249	0	0	0	0	0	0	729	0	0	0	REPSOL	P	OM	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)	
ALBACETE	CHINCHILLA_DE_MONTE-ARAGÓN	CHINCHILLA_DE_MONTE-ARAGO	2520	AUTOVIA_A-31_KM_86	I	-1757611	38938611	1259	0	0	1389	0	1179	1249	0	0	0	0	0	0	729	0	0	0	REPSOL	P	OM	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)	
