ALBACETE	ALBACETE	ALBACETE	2007	POLIGONO CAMPOLLANO, 55	N	-1,871,361	39,015,444	1,209	0	0	1,319	0	1,119	1,199	0										CEPSA	P	dm	"L-V: 06:00-22:00; S: 06:00-21:30; D: 06:30-21:00"	Sin datos
ALBACETE	ALBACETE	ALBACETE	2007	AVENIDA 3ª ESQUINA C/ F Nº3, 3	N	-1,885,694	39,009,417	1,119	0	0	0	0	1,029	0	0										FAST & GAS	P	dm	L-D: 24H	L-D: 24H (A)
ALBACETE	ALBACETE	ALBACETE	2007	AVENIDA 0, 48	D	-1,886,278	39,021,778	1,149	0	0	1,219	0	1,049	0	0										ABOIL	P	dm	"L-V: 07:00-21:00; S-D: 09:00-14:00"	Sin datos
ALBACETE	ALBACETE	ALBACETE	2080	CARRETERA DE LAS PEÑAS KM 0+238 KM. 0,238	I	-1,873,194	38,970,778	1,169	0	0	0	0	1,079	0	0										AREA LOS LLANOS	P	dm	L-D: 07:00-22:00	L-D: 07:00-22:00 (A)
ALBACETE	ALBACETE	ALBACETE	2080	POLIGONO Nº 71, PARCELA 678, PARAJE HONDO DE LA MORENA S/N, S/N	D	-1,823,639	38,969,361	1,199	0	0	1,329	0	1,119	1,199	0										CEPSA	P	dm	L-D: 07:00-23:00	L-D: 07:00-23:00 (A)
ALBACETE	ALBACETE	ALBACETE	2080	AUTOVIA A-30 KM. 239,4	D	-1,933,250	39,059,806	1,239	0	0	1,364	0	1,159	1,219	0										CEPSA	P	OM	L-D: 07:00-23:00	Sin datos
ALBACETE	ALBACETE	ALBACETE	2080	AUTOVIA A-30 KM. 239,4	I	-1,933,056	39,060,528	1,249	0	0	1,374	0	1,159	1,219	0										CEPSA	P	OM	L-D: 24H	L-D: 24H (A)
ALBACETE	ALCADOZO	ALCADOZO	2124	CM-3203 km 41,9	I	-1,978,917	38,646,833	1,229	0	0	0	0	1,149	1,199	0,799										CEPSA	P	dm	L-D: 07:00-21:30	L-D: 07:00-21:30 (A)
ALBACETE	ALCALÁ DEL JÚCAR	ALCALA DEL JUCAR	2210	CARRETERA CM-3201 47,1 KM. 47,1	D	-1,433,222	39,203,167	1,209	0	0	0	0	1,099	0	0										EL JUCAR	P	dm	L: 08:00-20:00	Sin datos
ALBACETE	ALCARAZ	ALCARAZ	2300	CR N-322 276,5	D	-2,492,222	38,673,111	1,189	0	0	1,299	0	1,089	1,139	0										CAMPSA	P	dm	L-D: 07:00-22:00	L-D: 07:00-22:00 (A)
ALBACETE	ALCARAZ	JARDIN (EL)	2330	CARRETERA 322 KM. 302	I	-2,327,639	38,808,528	1,249	0	1,289	0	0	1,139	1,189	0										REPSOL	P	OM	L-V: 07:00-17:00	L-V: 07:00-17:00 (A)
ALBACETE	ALMANSA	ALMANSA	2640	CL AVDA. DE AYORA, S.N. A	D	-1,100,528	38,874,583	1,259	0	0	1,369	0	1,175	1,265	0						0,699				REPSOL	P	OM	L-D: 06:00-22:00	L-D: 06:00-22:00 (A)
ALBACETE	ALMANSA	ALMANSA	2640	CARRETERA N-430 BADAJOZ A VALENCIA KM. 594	D	-1,027,694	38,850,278	1,159	0	0	0	0	1,069	0	0,689										GASOLINERA LOW COST PENADES	P	dm	L-D: 24H	L-D: 24H (A)
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA CIRCUNVALACION, 26	N	-1,084,750	38,859,944	1,269	0	1,329	0	0	1,154	1,214	0										CEPSA	P	OM	L-D: 06:00-22:00	L-D: 06:00-22:00 (A)
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA MADRID, 11	N	-1,108,000	38,871,556	1,269	0	1,329	0	0	1,154	1,214	0										CEPSA	P	OM	L-V: 07:00-19:00	L-V: 07:00-19:00 (A)
ALBACETE	ALMANSA	ALMANSA	2640	AUTOVIA A-31 KM. 143,350	I	-1,143,722	38,878,278	1,259	0	0	1,384	0	1,150	1,210	0										CEPSA	P	OM	L-D: 06:00-22:00	L-D: 06:00-22:00 (A)
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA CIRCUNVALACION, 9	N	-1,098,889	38,879,167	1,269	0	0	1,394	0	1,154	1,214	0										CEPSA	P	OM	L-D: 06:00-22:00	L-D: 06:00-22:00 (A)
ALBACETE	ALMANSA	ALMANSA	2640	CALLE INFANTE DON JUAN MANUEL, 4	D	-1,101,250	38,874,583	1,159	0	0	0	0	1,069	0	0										QUALITY ALMANSA	P	dm	L-D: 24H	"L-J: 00:00-08:00 (D), 08:00-21:30 (P), 21:30-23:59 (D); V: 00:00-08:00 (D), 08:00-22:00 (P), 22:00-23:59 (D); S-D: 00:00-09:30 (D), 09:30-14:30 (P), 14:30-23:59 (D)"
ALBACETE	ALMANSA	ALMANSA	2640	AVENIDA CIRCUNVALACION, 17	N	-1,089,278	38,874,083	0	0	0	0	0	1,059	0	0										GASÓLEOS S. ALMANSA	P	dm	L-D: 24H	L-D: 24H (A)
ALBACETE	ALMANSA	ALMANSA	2640	AUTOVIA A-31 KM. 140	D	-1,175,750	38,875,028	1,249	0	0	1,389	0	1,139	1,219	0										SHELL	P	OM	L-D: 07:00-23:00	L-D: 07:00-23:00 (A)
ALBACETE	ALPERA	ALPERA	2690	BONETE, S/Nº	N	-1,236,552	38,958,875	1,055	0	0	0	0	0,994	0	0,570										COOPERATIVA SANTA CRUZ DE ALPERA	P	dm	L-D: 24H	L-D: 24H (A)
ALBACETE	BONETE	BONETE	2691	CR N-430, 566,3	I	-1,331,611	38,876,111	1,259	0	0	1,369	0	1,179	1,229	0										REPSOL	P	OM	L-D: 06:00-22:00	L-D: 06:00-22:00 (A)
ALBACETE	BONETE	BONETE	2691	AUTOVIA A-31 KM. 126	D	-1,331,500	38,875,861	1,259	0	0	1,369	0	1,179	1,229	0										REPSOL	P	OM	L-D: 06:00-22:00	L-D: 06:00-22:00 (A)
ALBACETE	BONILLO (EL)	BONILLO (EL)	2610	CALLE CARRETERA MUNERA, 2	D	-2,535,056	38,953,361	1,249	0	0	1,359	0	1,139	1,199	0,841										REPSOL	P	OM	S-D: 07:00-15:00	S-D: 07:00-15:00 (A)
ALBACETE	CASAS DE JUAN NÚÑEZ	CASAS DE JUAN NUÑEZ	2151	AVDA. ALBACETE, 33	D	-1,560,857	39,100,792	1,199	0	0	0	0	1,119	0	0,595										GASOLINERAS DEL REY	P	dm	L-D: 07:00-23:00	L-D: 07:00-23:00 (A)
ALBACETE	CASAS-IBÁÑEZ	CASAS-IBAÑEZ	2200	CARRETERA ALBACETE KM. 94	I	-1,477,806	39,283,944	1,239	0	0	1,369	0	1,149	1,209	0,699										CEPSA	P	dm	L-D: 07:00-21:00	L-D: 07:00-21:00 (A)
ALBACETE	CAUDETE	CAUDETE	2660	CARRETERA D-12 ESTACION KM. 32	D	-0,971639	38,711,694	1,169	0	0	0	0	1,049	0	0,669										VILA Y FAYOS 	P	dm	L-D: 24H	L-D: 24H (A)
ALBACETE	CAUDETE	CAUDETE	2660	AVENIDA VALENCIA DE, 16	N	-0,982111	38,708,944	1,249	0	0	1,391	0	1,129	1,199	0										GALP	P	dm	L-D: 06:00-22:00	L-D: 06:00-22:00 (A)
ALBACETE	CAUDETE	CAUDETE	2660	CARRETERA N-344 KM. 114,500	I	-0,974778	38,710,861	0	0	0	0	0	1,044	0	0,634										TRANSPORTES CAUDETE	P	dm	L-D: 24H	L-D: 24H (A)
